id,external_id,name,email,country,balance,score,is_active,signed_up_at,notes
64120,9007199254805113,"O'Brien, Sinead",user64120@example.test,MZ,641.20,17.142857142857142,true,2025-02-24T19:48:40+02:00,
64121,9007199254805114,Zoë Müller,user64121@example.test,PT,641.21,17.285714285714285,true,2025-02-25T19:48:41+02:00,
64122,9007199254805115,Ada Lovelace,user64122@example.test,BR,641.22,17.428571428571427,false,2025-02-26T19:48:42+02:00,
64123,9007199254805116,山田 太郎,user64123@example.test,ZA,641.23,17.571428571428573,true,2025-02-27T19:48:43+02:00,
64124,9007199254805117,"Smith ""Skip"" Jones",user64124@example.test,KE,641.24,,true,2025-02-28T19:48:44+02:00,"multi
line note, with a comma"
64125,9007199254805118,Ana Sofia,user64125@example.test,US,641.25,17.857142857142858,false,2025-03-01T19:48:45+02:00,
64126,9007199254805119,Customer 64126,user64126@example.test,DE,641.26,18,true,2025-03-02T19:48:46+02:00,
64127,9007199254805120,"O'Brien, Sinead",user64127@example.test,JP,641.27,18.142857142857142,true,2025-03-03T19:48:47+02:00,
64128,9007199254805121,Zoë Müller,user64128@example.test,MZ,641.28,18.285714285714285,false,2025-03-04T19:48:48+02:00,
64129,9007199254805122,Ada Lovelace,user64129@example.test,PT,-641.29,18.428571428571427,true,2025-03-05T19:48:49+02:00,
64130,9007199254805123,山田 太郎,,BR,641.30,18.571428571428573,true,2025-03-06T19:48:50+02:00,
64131,9007199254805124,"Smith ""Skip"" Jones",user64131@example.test,ZA,641.31,18.714285714285715,false,2025-03-07T19:48:51+02:00,
64132,9007199254805125,Ana Sofia,user64132@example.test,KE,641.32,18.857142857142858,true,2025-03-08T19:48:52+02:00,
64133,9007199254805126,Customer 64133,user64133@example.test,US,641.33,19,true,2025-03-09T19:48:53+02:00,
64134,9007199254805127,"O'Brien, Sinead",user64134@example.test,DE,641.34,19.142857142857142,false,2025-03-10T19:48:54+02:00,
64135,9007199254805128,Zoë Müller,user64135@example.test,JP,641.35,19.285714285714285,true,2025-03-11T19:48:55+02:00,
64136,9007199254805129,Ada Lovelace,user64136@example.test,MZ,641.36,19.428571428571427,true,2025-03-12T19:48:56+02:00,
64137,9007199254805130,山田 太郎,user64137@example.test,PT,641.37,19.571428571428573,false,2025-03-13T19:48:57+02:00,
64138,9007199254805131,"Smith ""Skip"" Jones",user64138@example.test,BR,641.38,19.714285714285715,true,2025-03-14T19:48:58+02:00,
64139,9007199254805132,Ana Sofia,user64139@example.test,ZA,641.39,19.857142857142858,true,2025-03-15T19:48:59+02:00,
64140,9007199254805133,Customer 64140,user64140@example.test,KE,641.40,20,false,2025-03-16T19:49:00+02:00,
64141,9007199254805134,"O'Brien, Sinead",,US,641.41,,true,2025-03-17T19:49:01+02:00,
64142,9007199254805135,Zoë Müller,user64142@example.test,DE,-641.42,20.285714285714285,true,2025-03-18T19:49:02+02:00,
64143,9007199254805136,Ada Lovelace,user64143@example.test,JP,641.43,20.428571428571427,false,2025-03-19T19:49:03+02:00,
64144,9007199254805137,山田 太郎,user64144@example.test,MZ,641.44,20.571428571428573,true,2025-03-20T19:49:04+02:00,
64145,9007199254805138,"Smith ""Skip"" Jones",user64145@example.test,PT,641.45,20.714285714285715,true,2025-03-21T19:49:05+02:00,
64146,9007199254805139,Ana Sofia,user64146@example.test,BR,641.46,20.857142857142858,false,2025-03-22T19:49:06+02:00,
64147,9007199254805140,Customer 64147,user64147@example.test,ZA,641.47,21,true,2025-03-23T19:49:07+02:00,"multi
line note, with a comma"
64148,9007199254805141,"O'Brien, Sinead",user64148@example.test,KE,641.48,21.142857142857142,true,2025-03-24T19:49:08+02:00,tab\there
64149,9007199254805142,Zoë Müller,user64149@example.test,US,641.49,21.285714285714285,false,2025-03-25T19:49:09+02:00,
64150,9007199254805143,Ada Lovelace,user64150@example.test,DE,641.50,21.428571428571427,true,2025-03-26T19:49:10+02:00,
64151,9007199254805144,山田 太郎,user64151@example.test,JP,641.51,21.571428571428573,true,2025-03-27T19:49:11+02:00,
64152,9007199254805145,"Smith ""Skip"" Jones",,MZ,641.52,21.714285714285715,false,2025-03-28T19:49:12+02:00,
64153,9007199254805146,Ana Sofia,user64153@example.test,PT,641.53,21.857142857142858,true,2025-03-29T19:49:13+02:00,
64154,9007199254805147,Customer 64154,user64154@example.test,BR,641.54,22,true,2025-03-30T19:49:14+02:00,
64155,9007199254805148,"O'Brien, Sinead",user64155@example.test,ZA,-641.55,22.142857142857142,false,2025-03-31T19:49:15+02:00,
64156,9007199254805149,Zoë Müller,user64156@example.test,KE,641.56,22.285714285714285,true,2025-04-01T19:49:16+02:00,
64157,9007199254805150,Ada Lovelace,user64157@example.test,US,641.57,22.428571428571427,true,2025-04-02T19:49:17+02:00,
64158,9007199254805151,山田 太郎,user64158@example.test,DE,641.58,,false,2025-04-03T19:49:18+02:00,
64159,9007199254805152,"Smith ""Skip"" Jones",user64159@example.test,JP,641.59,22.714285714285715,true,2025-04-04T19:49:19+02:00,
64160,9007199254805153,Ana Sofia,user64160@example.test,MZ,641.60,22.857142857142858,true,2025-04-05T19:49:20+02:00,
64161,9007199254805154,Customer 64161,user64161@example.test,PT,641.61,23,false,2025-04-06T19:49:21+02:00,
64162,9007199254805155,"O'Brien, Sinead",user64162@example.test,BR,641.62,23.142857142857142,true,2025-04-07T19:49:22+02:00,
64163,9007199254805156,Zoë Müller,,ZA,641.63,23.285714285714285,true,2025-04-08T19:49:23+02:00,
64164,9007199254805157,Ada Lovelace,user64164@example.test,KE,641.64,23.428571428571427,false,2025-04-09T19:49:24+02:00,
64165,9007199254805158,山田 太郎,user64165@example.test,US,641.65,23.571428571428573,true,2025-04-10T19:49:25+02:00,
64166,9007199254805159,"Smith ""Skip"" Jones",user64166@example.test,DE,641.66,23.714285714285715,true,2025-04-11T19:49:26+02:00,
64167,9007199254805160,Ana Sofia,user64167@example.test,JP,641.67,23.857142857142858,false,2025-04-12T19:49:27+02:00,
64168,9007199254805161,Customer 64168,user64168@example.test,MZ,-641.68,24,true,2025-04-13T19:49:28+02:00,
64169,9007199254805162,"O'Brien, Sinead",user64169@example.test,PT,641.69,24.142857142857142,true,2025-04-14T19:49:29+02:00,
64170,9007199254805163,Zoë Müller,user64170@example.test,BR,641.70,24.285714285714285,false,2025-04-15T19:49:30+02:00,"multi
line note, with a comma"
64171,9007199254805164,Ada Lovelace,user64171@example.test,ZA,641.71,24.428571428571427,true,2025-04-16T19:49:31+02:00,
64172,9007199254805165,山田 太郎,user64172@example.test,KE,641.72,24.571428571428573,true,2025-04-17T19:49:32+02:00,
64173,9007199254805166,"Smith ""Skip"" Jones",user64173@example.test,US,641.73,24.714285714285715,false,2025-04-18T19:49:33+02:00,
64174,9007199254805167,Ana Sofia,,DE,641.74,24.857142857142858,true,2025-04-19T19:49:34+02:00,
64175,9007199254805168,Customer 64175,user64175@example.test,JP,641.75,,true,2025-04-20T19:49:35+02:00,
64176,9007199254805169,"O'Brien, Sinead",user64176@example.test,MZ,641.76,25.142857142857142,false,2025-04-21T19:49:36+02:00,
64177,9007199254805170,Zoë Müller,user64177@example.test,PT,641.77,25.285714285714285,true,2025-04-22T19:49:37+02:00,tab\there
64178,9007199254805171,Ada Lovelace,user64178@example.test,BR,641.78,25.428571428571427,true,2025-04-23T19:49:38+02:00,
64179,9007199254805172,山田 太郎,user64179@example.test,ZA,641.79,25.571428571428573,false,2025-04-24T19:49:39+02:00,
64180,9007199254805173,"Smith ""Skip"" Jones",user64180@example.test,KE,641.80,25.714285714285715,true,2025-04-25T19:49:40+02:00,
64181,9007199254805174,Ana Sofia,user64181@example.test,US,-641.81,25.857142857142858,true,2025-04-26T19:49:41+02:00,
64182,9007199254805175,Customer 64182,user64182@example.test,DE,641.82,26,false,2025-04-27T19:49:42+02:00,
64183,9007199254805176,"O'Brien, Sinead",user64183@example.test,JP,641.83,26.142857142857142,true,2025-04-28T19:49:43+02:00,
64184,9007199254805177,Zoë Müller,user64184@example.test,MZ,641.84,26.285714285714285,true,2025-04-29T19:49:44+02:00,
64185,9007199254805178,Ada Lovelace,,PT,641.85,26.428571428571427,false,2025-04-30T19:49:45+02:00,
64186,9007199254805179,山田 太郎,user64186@example.test,BR,641.86,26.571428571428573,true,2025-05-01T19:49:46+02:00,
64187,9007199254805180,"Smith ""Skip"" Jones",user64187@example.test,ZA,641.87,26.714285714285715,true,2025-05-02T19:49:47+02:00,
64188,9007199254805181,Ana Sofia,user64188@example.test,KE,641.88,26.857142857142858,false,2025-05-03T19:49:48+02:00,
64189,9007199254805182,Customer 64189,user64189@example.test,US,641.89,27,true,2025-05-04T19:49:49+02:00,
64190,9007199254805183,"O'Brien, Sinead",user64190@example.test,DE,641.90,27.142857142857142,true,2025-05-05T19:49:50+02:00,
64191,9007199254805184,Zoë Müller,user64191@example.test,JP,641.91,27.285714285714285,false,2025-05-06T19:49:51+02:00,
64192,9007199254805185,Ada Lovelace,user64192@example.test,MZ,641.92,,true,2025-05-07T19:49:52+02:00,
64193,9007199254805186,山田 太郎,user64193@example.test,PT,641.93,27.571428571428573,true,2025-05-08T19:49:53+02:00,"multi
line note, with a comma"
64194,9007199254805187,"Smith ""Skip"" Jones",user64194@example.test,BR,-641.94,27.714285714285715,false,2025-05-09T19:49:54+02:00,
64195,9007199254805188,Ana Sofia,user64195@example.test,ZA,641.95,27.857142857142858,true,2025-05-10T19:49:55+02:00,
64196,9007199254805189,Customer 64196,,KE,641.96,28,true,2025-05-11T19:49:56+02:00,
64197,9007199254805190,"O'Brien, Sinead",user64197@example.test,US,641.97,28.142857142857142,false,2025-05-12T19:49:57+02:00,
64198,9007199254805191,Zoë Müller,user64198@example.test,DE,641.98,28.285714285714285,true,2025-05-13T19:49:58+02:00,
64199,9007199254805192,Ada Lovelace,user64199@example.test,JP,641.99,28.428571428571427,true,2025-05-14T19:49:59+02:00,
64200,9007199254805193,山田 太郎,user64200@example.test,MZ,642.00,28.571428571428573,false,2025-05-15T19:50:00+02:00,
64201,9007199254805194,"Smith ""Skip"" Jones",user64201@example.test,PT,642.01,28.714285714285715,true,2025-05-16T19:50:01+02:00,
64202,9007199254805195,Ana Sofia,user64202@example.test,BR,642.02,28.857142857142858,true,2025-05-17T19:50:02+02:00,
64203,9007199254805196,Customer 64203,user64203@example.test,ZA,642.03,29,false,2025-05-18T19:50:03+02:00,
64204,9007199254805197,"O'Brien, Sinead",user64204@example.test,KE,642.04,29.142857142857142,true,2025-05-19T19:50:04+02:00,
64205,9007199254805198,Zoë Müller,user64205@example.test,US,642.05,29.285714285714285,true,2025-05-20T19:50:05+02:00,
64206,9007199254805199,Ada Lovelace,user64206@example.test,DE,642.06,29.428571428571427,false,2025-05-21T19:50:06+02:00,tab\there
64207,9007199254805200,山田 太郎,,JP,-642.07,29.571428571428573,true,2025-05-22T19:50:07+02:00,
64208,9007199254805201,"Smith ""Skip"" Jones",user64208@example.test,MZ,642.08,29.714285714285715,true,2025-05-23T19:50:08+02:00,
64209,9007199254805202,Ana Sofia,user64209@example.test,PT,642.09,,false,2025-05-24T19:50:09+02:00,
64210,9007199254805203,Customer 64210,user64210@example.test,BR,642.10,30,true,2025-05-25T19:50:10+02:00,
64211,9007199254805204,"O'Brien, Sinead",user64211@example.test,ZA,642.11,30.142857142857142,true,2025-05-26T19:50:11+02:00,
64212,9007199254805205,Zoë Müller,user64212@example.test,KE,642.12,30.285714285714285,false,2025-05-27T19:50:12+02:00,
64213,9007199254805206,Ada Lovelace,user64213@example.test,US,642.13,30.428571428571427,true,2025-05-28T19:50:13+02:00,
64214,9007199254805207,山田 太郎,user64214@example.test,DE,642.14,30.571428571428573,true,2025-05-29T19:50:14+02:00,
64215,9007199254805208,"Smith ""Skip"" Jones",user64215@example.test,JP,642.15,30.714285714285715,false,2025-05-30T19:50:15+02:00,
64216,9007199254805209,Ana Sofia,user64216@example.test,MZ,642.16,30.857142857142858,true,2025-05-31T19:50:16+02:00,"multi
line note, with a comma"
64217,9007199254805210,Customer 64217,user64217@example.test,PT,642.17,31,true,2025-06-01T19:50:17+02:00,
64218,9007199254805211,"O'Brien, Sinead",,BR,642.18,31.142857142857142,false,2025-06-02T19:50:18+02:00,
64219,9007199254805212,Zoë Müller,user64219@example.test,ZA,642.19,31.285714285714285,true,2025-06-03T19:50:19+02:00,
64220,9007199254805213,Ada Lovelace,user64220@example.test,KE,-642.20,31.428571428571427,true,2025-06-04T19:50:20+02:00,
64221,9007199254805214,山田 太郎,user64221@example.test,US,642.21,31.571428571428573,false,2025-06-05T19:50:21+02:00,
64222,9007199254805215,"Smith ""Skip"" Jones",user64222@example.test,DE,642.22,31.714285714285715,true,2025-06-06T19:50:22+02:00,
64223,9007199254805216,Ana Sofia,user64223@example.test,JP,642.23,31.857142857142858,true,2025-06-07T19:50:23+02:00,
64224,9007199254805217,Customer 64224,user64224@example.test,MZ,642.24,32,false,2025-06-08T19:50:24+02:00,
64225,9007199254805218,"O'Brien, Sinead",user64225@example.test,PT,642.25,32.142857142857146,true,2025-06-09T19:50:25+02:00,
64226,9007199254805219,Zoë Müller,user64226@example.test,BR,642.26,,true,2025-06-10T19:50:26+02:00,
64227,9007199254805220,Ada Lovelace,user64227@example.test,ZA,642.27,32.42857142857143,false,2025-06-11T19:50:27+02:00,
64228,9007199254805221,山田 太郎,user64228@example.test,KE,642.28,32.57142857142857,true,2025-06-12T19:50:28+02:00,
64229,9007199254805222,"Smith ""Skip"" Jones",,US,642.29,32.714285714285715,true,2025-06-13T19:50:29+02:00,
64230,9007199254805223,Ana Sofia,user64230@example.test,DE,642.30,32.857142857142854,false,2025-06-14T19:50:30+02:00,
64231,9007199254805224,Customer 64231,user64231@example.test,JP,642.31,33,true,2025-06-15T19:50:31+02:00,
64232,9007199254805225,"O'Brien, Sinead",user64232@example.test,MZ,642.32,33.142857142857146,true,2025-06-16T19:50:32+02:00,
64233,9007199254805226,Zoë Müller,user64233@example.test,PT,-642.33,33.285714285714285,false,2025-06-17T19:50:33+02:00,
64234,9007199254805227,Ada Lovelace,user64234@example.test,BR,642.34,33.42857142857143,true,2025-06-18T19:50:34+02:00,
64235,9007199254805228,山田 太郎,user64235@example.test,ZA,642.35,33.57142857142857,true,2025-06-19T19:50:35+02:00,tab\there
64236,9007199254805229,"Smith ""Skip"" Jones",user64236@example.test,KE,642.36,33.714285714285715,false,2025-06-20T19:50:36+02:00,
64237,9007199254805230,Ana Sofia,user64237@example.test,US,642.37,33.857142857142854,true,2025-06-21T19:50:37+02:00,
64238,9007199254805231,Customer 64238,user64238@example.test,DE,642.38,34,true,2025-06-22T19:50:38+02:00,
64239,9007199254805232,"O'Brien, Sinead",user64239@example.test,JP,642.39,34.142857142857146,false,2025-06-23T19:50:39+02:00,"multi
line note, with a comma"
64240,9007199254805233,Zoë Müller,,MZ,642.40,34.285714285714285,true,2025-06-24T19:50:40+02:00,
64241,9007199254805234,Ada Lovelace,user64241@example.test,PT,642.41,34.42857142857143,true,2025-06-25T19:50:41+02:00,
64242,9007199254805235,山田 太郎,user64242@example.test,BR,642.42,34.57142857142857,false,2025-06-26T19:50:42+02:00,
64243,9007199254805236,"Smith ""Skip"" Jones",user64243@example.test,ZA,642.43,,true,2025-06-27T19:50:43+02:00,
64244,9007199254805237,Ana Sofia,user64244@example.test,KE,642.44,34.857142857142854,true,2025-06-28T19:50:44+02:00,
64245,9007199254805238,Customer 64245,user64245@example.test,US,642.45,35,false,2025-06-29T19:50:45+02:00,
64246,9007199254805239,"O'Brien, Sinead",user64246@example.test,DE,-642.46,35.142857142857146,true,2025-06-30T19:50:46+02:00,
64247,9007199254805240,Zoë Müller,user64247@example.test,JP,642.47,35.285714285714285,true,2025-07-01T19:50:47+02:00,
64248,9007199254805241,Ada Lovelace,user64248@example.test,MZ,642.48,35.42857142857143,false,2025-07-02T19:50:48+02:00,
64249,9007199254805242,山田 太郎,user64249@example.test,PT,642.49,35.57142857142857,true,2025-07-03T19:50:49+02:00,
64250,9007199254805243,"Smith ""Skip"" Jones",user64250@example.test,BR,642.50,35.714285714285715,true,2025-07-04T19:50:50+02:00,
64251,9007199254805244,Ana Sofia,,ZA,642.51,35.857142857142854,false,2025-07-05T19:50:51+02:00,
64252,9007199254805245,Customer 64252,user64252@example.test,KE,642.52,36,true,2025-07-06T19:50:52+02:00,
64253,9007199254805246,"O'Brien, Sinead",user64253@example.test,US,642.53,36.142857142857146,true,2025-07-07T19:50:53+02:00,
64254,9007199254805247,Zoë Müller,user64254@example.test,DE,642.54,36.285714285714285,false,2025-07-08T19:50:54+02:00,
64255,9007199254805248,Ada Lovelace,user64255@example.test,JP,642.55,36.42857142857143,true,2025-07-09T19:50:55+02:00,
64256,9007199254805249,山田 太郎,user64256@example.test,MZ,642.56,36.57142857142857,true,2025-07-10T19:50:56+02:00,
64257,9007199254805250,"Smith ""Skip"" Jones",user64257@example.test,PT,642.57,36.714285714285715,false,2025-07-11T19:50:57+02:00,
64258,9007199254805251,Ana Sofia,user64258@example.test,BR,642.58,36.857142857142854,true,2025-07-12T19:50:58+02:00,
64259,9007199254805252,Customer 64259,user64259@example.test,ZA,-642.59,37,true,2025-07-13T19:50:59+02:00,
64260,9007199254805253,"O'Brien, Sinead",user64260@example.test,KE,642.60,,false,2025-07-14T19:51:00+02:00,
64261,9007199254805254,Zoë Müller,user64261@example.test,US,642.61,37.285714285714285,true,2025-07-15T19:51:01+02:00,
64262,9007199254805255,Ada Lovelace,,DE,642.62,37.42857142857143,true,2025-07-16T19:51:02+02:00,"multi
line note, with a comma"
64263,9007199254805256,山田 太郎,user64263@example.test,JP,642.63,37.57142857142857,false,2025-07-17T19:51:03+02:00,
64264,9007199254805257,"Smith ""Skip"" Jones",user64264@example.test,MZ,642.64,37.714285714285715,true,2025-07-18T19:51:04+02:00,tab\there
64265,9007199254805258,Ana Sofia,user64265@example.test,PT,642.65,37.857142857142854,true,2025-07-19T19:51:05+02:00,
64266,9007199254805259,Customer 64266,user64266@example.test,BR,642.66,38,false,2025-07-20T19:51:06+02:00,
64267,9007199254805260,"O'Brien, Sinead",user64267@example.test,ZA,642.67,38.142857142857146,true,2025-07-21T19:51:07+02:00,
64268,9007199254805261,Zoë Müller,user64268@example.test,KE,642.68,38.285714285714285,true,2025-07-22T19:51:08+02:00,
64269,9007199254805262,Ada Lovelace,user64269@example.test,US,642.69,38.42857142857143,false,2025-07-23T19:51:09+02:00,
64270,9007199254805263,山田 太郎,user64270@example.test,DE,642.70,38.57142857142857,true,2025-07-24T19:51:10+02:00,
64271,9007199254805264,"Smith ""Skip"" Jones",user64271@example.test,JP,642.71,38.714285714285715,true,2025-07-25T19:51:11+02:00,
64272,9007199254805265,Ana Sofia,user64272@example.test,MZ,-642.72,38.857142857142854,false,2025-07-26T19:51:12+02:00,
64273,9007199254805266,Customer 64273,,PT,642.73,39,true,2025-07-27T19:51:13+02:00,
64274,9007199254805267,"O'Brien, Sinead",user64274@example.test,BR,642.74,39.142857142857146,true,2025-07-28T19:51:14+02:00,
64275,9007199254805268,Zoë Müller,user64275@example.test,ZA,642.75,39.285714285714285,false,2025-07-29T19:51:15+02:00,
64276,9007199254805269,Ada Lovelace,user64276@example.test,KE,642.76,39.42857142857143,true,2025-07-30T19:51:16+02:00,
64277,9007199254805270,山田 太郎,user64277@example.test,US,642.77,,true,2025-07-31T19:51:17+02:00,
64278,9007199254805271,"Smith ""Skip"" Jones",user64278@example.test,DE,642.78,39.714285714285715,false,2025-08-01T19:51:18+02:00,
64279,9007199254805272,Ana Sofia,user64279@example.test,JP,642.79,39.857142857142854,true,2025-08-02T19:51:19+02:00,
64280,9007199254805273,Customer 64280,user64280@example.test,MZ,642.80,40,true,2025-08-03T19:51:20+02:00,
64281,9007199254805274,"O'Brien, Sinead",user64281@example.test,PT,642.81,40.142857142857146,false,2025-08-04T19:51:21+02:00,
64282,9007199254805275,Zoë Müller,user64282@example.test,BR,642.82,40.285714285714285,true,2025-08-05T19:51:22+02:00,
64283,9007199254805276,Ada Lovelace,user64283@example.test,ZA,642.83,40.42857142857143,true,2025-08-06T19:51:23+02:00,
64284,9007199254805277,山田 太郎,,KE,642.84,40.57142857142857,false,2025-08-07T19:51:24+02:00,
64285,9007199254805278,"Smith ""Skip"" Jones",user64285@example.test,US,-642.85,40.714285714285715,true,2025-08-08T19:51:25+02:00,"multi
line note, with a comma"
64286,9007199254805279,Ana Sofia,user64286@example.test,DE,642.86,40.857142857142854,true,2025-08-09T19:51:26+02:00,
64287,9007199254805280,Customer 64287,user64287@example.test,JP,642.87,41,false,2025-08-10T19:51:27+02:00,
64288,9007199254805281,"O'Brien, Sinead",user64288@example.test,MZ,642.88,41.142857142857146,true,2025-08-11T19:51:28+02:00,
64289,9007199254805282,Zoë Müller,user64289@example.test,PT,642.89,41.285714285714285,true,2025-08-12T19:51:29+02:00,
64290,9007199254805283,Ada Lovelace,user64290@example.test,BR,642.90,41.42857142857143,false,2025-08-13T19:51:30+02:00,
64291,9007199254805284,山田 太郎,user64291@example.test,ZA,642.91,41.57142857142857,true,2025-08-14T19:51:31+02:00,
64292,9007199254805285,"Smith ""Skip"" Jones",user64292@example.test,KE,642.92,41.714285714285715,true,2025-08-15T19:51:32+02:00,
64293,9007199254805286,Ana Sofia,user64293@example.test,US,642.93,41.857142857142854,false,2025-08-16T19:51:33+02:00,tab\there
64294,9007199254805287,Customer 64294,user64294@example.test,DE,642.94,,true,2025-08-17T19:51:34+02:00,
64295,9007199254805288,"O'Brien, Sinead",,JP,642.95,42.142857142857146,true,2025-08-18T19:51:35+02:00,
64296,9007199254805289,Zoë Müller,user64296@example.test,MZ,642.96,42.285714285714285,false,2025-08-19T19:51:36+02:00,
64297,9007199254805290,Ada Lovelace,user64297@example.test,PT,642.97,42.42857142857143,true,2025-08-20T19:51:37+02:00,
64298,9007199254805291,山田 太郎,user64298@example.test,BR,-642.98,42.57142857142857,true,2025-08-21T19:51:38+02:00,
64299,9007199254805292,"Smith ""Skip"" Jones",user64299@example.test,ZA,642.99,42.714285714285715,false,2025-08-22T19:51:39+02:00,
64300,9007199254805293,Ana Sofia,user64300@example.test,KE,643.00,42.857142857142854,true,2025-08-23T19:51:40+02:00,
64301,9007199254805294,Customer 64301,user64301@example.test,US,643.01,43,true,2025-08-24T19:51:41+02:00,
64302,9007199254805295,"O'Brien, Sinead",user64302@example.test,DE,643.02,43.142857142857146,false,2025-08-25T19:51:42+02:00,
64303,9007199254805296,Zoë Müller,user64303@example.test,JP,643.03,43.285714285714285,true,2025-08-26T19:51:43+02:00,
64304,9007199254805297,Ada Lovelace,user64304@example.test,MZ,643.04,43.42857142857143,true,2025-08-27T19:51:44+02:00,
64305,9007199254805298,山田 太郎,user64305@example.test,PT,643.05,43.57142857142857,false,2025-08-28T19:51:45+02:00,
64306,9007199254805299,"Smith ""Skip"" Jones",,BR,643.06,43.714285714285715,true,2025-08-29T19:51:46+02:00,
64307,9007199254805300,Ana Sofia,user64307@example.test,ZA,643.07,43.857142857142854,true,2025-08-30T19:51:47+02:00,
64308,9007199254805301,Customer 64308,user64308@example.test,KE,643.08,44,false,2025-08-31T19:51:48+02:00,"multi
line note, with a comma"
64309,9007199254805302,"O'Brien, Sinead",user64309@example.test,US,643.09,44.142857142857146,true,2025-09-01T19:51:49+02:00,
64310,9007199254805303,Zoë Müller,user64310@example.test,DE,643.10,44.285714285714285,true,2025-09-02T19:51:50+02:00,
64311,9007199254805304,Ada Lovelace,user64311@example.test,JP,-643.11,,false,2025-09-03T19:51:51+02:00,
64312,9007199254805305,山田 太郎,user64312@example.test,MZ,643.12,44.57142857142857,true,2025-09-04T19:51:52+02:00,
64313,9007199254805306,"Smith ""Skip"" Jones",user64313@example.test,PT,643.13,44.714285714285715,true,2025-09-05T19:51:53+02:00,
64314,9007199254805307,Ana Sofia,user64314@example.test,BR,643.14,44.857142857142854,false,2025-09-06T19:51:54+02:00,
64315,9007199254805308,Customer 64315,user64315@example.test,ZA,643.15,45,true,2025-09-07T19:51:55+02:00,
64316,9007199254805309,"O'Brien, Sinead",user64316@example.test,KE,643.16,45.142857142857146,true,2025-09-08T19:51:56+02:00,
64317,9007199254805310,Zoë Müller,,US,643.17,45.285714285714285,false,2025-09-09T19:51:57+02:00,
64318,9007199254805311,Ada Lovelace,user64318@example.test,DE,643.18,45.42857142857143,true,2025-09-10T19:51:58+02:00,
64319,9007199254805312,山田 太郎,user64319@example.test,JP,643.19,45.57142857142857,true,2025-09-11T19:51:59+02:00,
64320,9007199254805313,"Smith ""Skip"" Jones",user64320@example.test,MZ,643.20,45.714285714285715,false,2025-09-12T19:52:00+02:00,
64321,9007199254805314,Ana Sofia,user64321@example.test,PT,643.21,45.857142857142854,true,2025-09-13T19:52:01+02:00,
64322,9007199254805315,Customer 64322,user64322@example.test,BR,643.22,46,true,2025-09-14T19:52:02+02:00,tab\there
64323,9007199254805316,"O'Brien, Sinead",user64323@example.test,ZA,643.23,46.142857142857146,false,2025-09-15T19:52:03+02:00,
64324,9007199254805317,Zoë Müller,user64324@example.test,KE,-643.24,46.285714285714285,true,2025-09-16T19:52:04+02:00,
64325,9007199254805318,Ada Lovelace,user64325@example.test,US,643.25,46.42857142857143,true,2025-09-17T19:52:05+02:00,
64326,9007199254805319,山田 太郎,user64326@example.test,DE,643.26,46.57142857142857,false,2025-09-18T19:52:06+02:00,
64327,9007199254805320,"Smith ""Skip"" Jones",user64327@example.test,JP,643.27,46.714285714285715,true,2025-09-19T19:52:07+02:00,
64328,9007199254805321,Ana Sofia,,MZ,643.28,,true,2025-09-20T19:52:08+02:00,
64329,9007199254805322,Customer 64329,user64329@example.test,PT,643.29,47,false,2025-09-21T19:52:09+02:00,
64330,9007199254805323,"O'Brien, Sinead",user64330@example.test,BR,643.30,47.142857142857146,true,2025-09-22T19:52:10+02:00,
64331,9007199254805324,Zoë Müller,user64331@example.test,ZA,643.31,47.285714285714285,true,2025-09-23T19:52:11+02:00,"multi
line note, with a comma"
64332,9007199254805325,Ada Lovelace,user64332@example.test,KE,643.32,47.42857142857143,false,2025-09-24T19:52:12+02:00,
64333,9007199254805326,山田 太郎,user64333@example.test,US,643.33,47.57142857142857,true,2025-09-25T19:52:13+02:00,
64334,9007199254805327,"Smith ""Skip"" Jones",user64334@example.test,DE,643.34,47.714285714285715,true,2025-09-26T19:52:14+02:00,
64335,9007199254805328,Ana Sofia,user64335@example.test,JP,643.35,47.857142857142854,false,2025-09-27T19:52:15+02:00,
64336,9007199254805329,Customer 64336,user64336@example.test,MZ,643.36,48,true,2025-09-28T19:52:16+02:00,
64337,9007199254805330,"O'Brien, Sinead",user64337@example.test,PT,-643.37,48.142857142857146,true,2025-09-29T19:52:17+02:00,
64338,9007199254805331,Zoë Müller,user64338@example.test,BR,643.38,48.285714285714285,false,2025-09-30T19:52:18+02:00,
64339,9007199254805332,Ada Lovelace,,ZA,643.39,48.42857142857143,true,2025-10-01T19:52:19+02:00,
64340,9007199254805333,山田 太郎,user64340@example.test,KE,643.40,48.57142857142857,true,2025-10-02T19:52:20+02:00,
64341,9007199254805334,"Smith ""Skip"" Jones",user64341@example.test,US,643.41,48.714285714285715,false,2025-10-03T19:52:21+02:00,
64342,9007199254805335,Ana Sofia,user64342@example.test,DE,643.42,48.857142857142854,true,2025-10-04T19:52:22+02:00,
64343,9007199254805336,Customer 64343,user64343@example.test,JP,643.43,49,true,2025-10-05T19:52:23+02:00,
64344,9007199254805337,"O'Brien, Sinead",user64344@example.test,MZ,643.44,49.142857142857146,false,2025-10-06T19:52:24+02:00,
64345,9007199254805338,Zoë Müller,user64345@example.test,PT,643.45,,true,2025-10-07T19:52:25+02:00,
64346,9007199254805339,Ada Lovelace,user64346@example.test,BR,643.46,49.42857142857143,true,2025-10-08T19:52:26+02:00,
